timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814844.536,-978.516,-999.512,-535.645,-968.262,0.000
1742814844.539,-968.262,-990.234,-369.141,-959.961,0.000
1742814844.543,-1000.000,-981.934,-459.473,-1000.000,0.000
1742814844.547,-849.609,-991.699,-500.977,-848.145,0.000
1742814844.551,-395.508,-1000.000,-424.805,-380.371,0.000
1742814844.555,-570.801,-1000.000,-388.672,-546.387,0.000
1742814844.559,-962.891,-990.234,-487.305,-953.125,0.000
1742814844.563,-1000.000,-979.004,-532.715,-1000.000,0.000
1742814844.567,-821.289,-991.211,-424.316,-816.406,0.000
1742814844.571,-492.188,-1000.000,-436.035,-474.609,0.000
1742814844.575,-784.180,-1000.000,-587.891,-769.531,0.000
1742814844.578,-1000.000,-1000.000,-650.879,-1000.000,0.000
1742814844.582,-1000.000,-1000.000,-508.789,-1000.000,0.000
1742814844.586,-869.141,-1000.000,-457.031,-870.117,0.000
1742814844.590,-699.707,-1000.000,-451.660,-699.707,0.000
1742814844.594,-749.023,-1000.000,-437.012,-742.676,0.000
1742814844.598,-883.301,-992.676,-409.180,-877.930,0.000
1742814844.602,-1000.000,-981.445,-423.828,-1000.000,0.000
1742814844.606,-988.281,-982.422,-483.887,-989.258,0.000
1742814844.610,-573.242,-997.070,-444.824,-567.383,0.000
1742814844.614,-421.387,-1000.000,-416.016,-398.926,0.000
1742814844.618,-860.352,-992.188,-459.961,-847.168,0.000
1742814844.621,-1000.000,-994.141,-546.875,-1000.000,0.000
1742814844.625,-928.223,-1000.000,-489.258,-927.734,0.000
1742814844.629,-486.328,-1000.000,-409.668,-474.121,0.000
1742814844.633,-469.238,-1000.000,-467.773,-442.383,0.000
1742814844.637,-939.453,-1000.000,-540.039,-926.758,0.000
1742814844.641,-1000.000,-992.676,-432.129,-1000.000,0.000
1742814844.645,-901.855,-986.816,-385.254,-899.902,0.000
1742814844.649,-684.570,-998.047,-486.816,-671.875,0.000
1742814844.653,-657.227,-1000.000,-507.324,-636.230,0.000
